timestamp,season,hour,time_step_hours,cloud_cover,cos_zenith,irradiance_wm2,ambient_temp_c,wind_speed_ms,pv_generation_kw,building_load_kw,grid_power_kw,grid_energy_kwh,tou_rate_thb,cost_thb
2026-04-28 23:45:00,summer,23.75,0.25,0.121,0.0,0.0,27.4,1.8,0.0,0.947,0.947,0.237,2.6,0.616
2026-04-29 00:00:00,summer,0.0,0.25,0.121,0.0,0.0,27.3,2.5,0.0,0.748,0.748,0.187,2.6,0.486
2026-04-29 00:15:00,summer,0.25,0.25,0.121,0.0,0.0,27.3,2.33,0.0,0.599,0.599,0.15,2.6,0.389
2026-04-29 00:30:00,summer,0.5,0.25,0.121,0.0,0.0,27.3,1.72,0.0,0.505,0.505,0.126,2.6,0.328
2026-04-29 00:45:00,summer,0.75,0.25,0.121,0.0,0.0,26.6,1.04,0.0,0.42,0.42,0.105,2.6,0.273
2026-04-29 01:00:00,summer,1.0,0.25,0.121,0.0,0.0,26.7,1.37,0.0,0.365,0.365,0.091,2.6,0.237
2026-04-29 01:15:00,summer,1.25,0.25,0.121,0.0,0.0,26.6,1.65,0.0,0.314,0.314,0.079,2.6,0.204
2026-04-29 01:30:00,summer,1.5,0.25,0.121,0.0,0.0,26.4,1.11,0.0,0.273,0.273,0.068,2.6,0.177
2026-04-29 01:45:00,summer,1.75,0.25,0.121,0.0,0.0,26.3,1.4,0.0,0.25,0.25,0.062,2.6,0.163
2026-04-29 02:00:00,summer,2.0,0.25,0.121,0.0,0.0,26.0,1.76,0.0,0.225,0.225,0.056,2.6,0.146
2026-04-29 02:15:00,summer,2.25,0.25,0.121,0.0,0.0,26.0,1.66,0.0,0.22,0.22,0.055,2.6,0.143
2026-04-29 02:30:00,summer,2.5,0.25,0.121,0.0,0.0,26.2,1.41,0.0,0.22,0.22,0.055,2.6,0.143
2026-04-29 02:45:00,summer,2.75,0.25,0.121,0.0,0.0,26.0,2.07,0.0,0.21,0.21,0.052,2.6,0.137
2026-04-29 03:00:00,summer,3.0,0.25,0.121,0.0,0.0,26.0,1.37,0.0,0.213,0.213,0.053,2.6,0.138
2026-04-29 03:15:00,summer,3.25,0.25,0.121,0.0,0.0,26.5,1.19,0.0,0.219,0.219,0.055,2.6,0.142
2026-04-29 03:30:00,summer,3.5,0.25,0.121,0.0,0.0,26.4,1.42,0.0,0.241,0.241,0.06,2.6,0.157
2026-04-29 03:45:00,summer,3.75,0.25,0.121,0.0,0.0,26.5,2.14,0.0,0.249,0.249,0.062,2.6,0.162
2026-04-29 04:00:00,summer,4.0,0.25,0.121,0.0,0.0,26.7,2.12,0.0,0.28,0.28,0.07,2.6,0.182
2026-04-29 04:15:00,summer,4.25,0.25,0.121,0.0,0.0,27.1,1.22,0.0,0.312,0.312,0.078,2.6,0.203
2026-04-29 04:30:00,summer,4.5,0.25,0.121,0.0,0.0,26.9,1.87,0.0,0.337,0.337,0.084,2.6,0.219
2026-04-29 04:45:00,summer,4.75,0.25,0.121,0.0,0.0,27.4,2.46,0.0,0.418,0.418,0.104,2.6,0.272
2026-04-29 05:00:00,summer,5.0,0.25,0.121,0.0,0.0,27.4,1.73,0.0,0.472,0.472,0.118,2.6,0.307
2026-04-29 05:15:00,summer,5.25,0.25,0.121,0.0,0.0,27.9,1.23,0.0,0.535,0.535,0.134,2.6,0.348
2026-04-29 05:30:00,summer,5.5,0.25,0.121,0.0,0.0,28.0,1.11,0.0,0.61,0.61,0.152,2.6,0.397
2026-04-29 05:45:00,summer,5.75,0.25,0.121,0.0,0.0,28.7,2.36,0.0,0.706,0.706,0.176,2.6,0.459
2026-04-29 06:00:00,summer,6.0,0.25,0.121,0.0,0.0,28.5,1.58,0.0,0.785,0.785,0.196,2.6,0.51
2026-04-29 06:15:00,summer,6.25,0.25,0.0,0.0576,16.5,28.9,2.67,0.081,0.899,0.818,0.205,2.6,0.532
2026-04-29 06:30:00,summer,6.5,0.25,0.031,0.1191,64.4,29.7,1.46,0.314,1.007,0.693,0.173,2.6,0.45
2026-04-29 06:45:00,summer,6.75,0.25,0.091,0.1805,120.6,30.7,2.44,0.582,1.117,0.535,0.134,2.6,0.348
2026-04-29 07:00:00,summer,7.0,0.25,0.168,0.2413,171.5,31.1,1.81,0.821,1.239,0.418,0.105,2.6,0.272
2026-04-29 07:15:00,summer,7.25,0.25,0.079,0.3013,246.7,31.5,2.86,1.174,1.333,0.159,0.04,2.6,0.103
2026-04-29 07:30:00,summer,7.5,0.25,0.096,0.3603,304.9,32.2,1.1,1.424,1.445,0.021,0.005,2.6,0.014
2026-04-29 07:45:00,summer,7.75,0.25,0.106,0.418,362.4,32.7,1.55,1.683,1.518,0.0,0.0,2.6,0.0
2026-04-29 08:00:00,summer,8.0,0.25,0.161,0.4741,400.3,33.2,1.59,1.847,1.565,0.0,0.0,2.6,0.0
2026-04-29 08:15:00,summer,8.25,0.25,0.145,0.5285,460.7,34.0,2.18,2.114,1.599,0.0,0.0,2.6,0.0
2026-04-29 08:30:00,summer,8.5,0.25,0.104,0.5808,532.9,34.6,1.67,2.406,1.611,0.0,0.0,2.6,0.0
2026-04-29 08:45:00,summer,8.75,0.25,0.178,0.6309,545.4,35.3,1.61,2.45,1.606,0.0,0.0,2.6,0.0
2026-04-29 09:00:00,summer,9.0,0.25,0.089,0.6786,643.9,36.0,2.76,2.889,1.585,0.0,0.0,4.18,0.0
2026-04-29 09:15:00,summer,9.25,0.25,0.225,0.7236,604.2,36.2,1.91,2.694,1.558,0.0,0.0,4.18,0.0
2026-04-29 09:30:00,summer,9.5,0.25,0.164,0.7658,685.2,36.9,1.83,3.013,1.52,0.0,0.0,4.18,0.0
2026-04-29 09:45:00,summer,9.75,0.25,0.267,0.8049,647.2,37.6,1.95,2.855,1.456,0.0,0.0,4.18,0.0
2026-04-29 10:00:00,summer,10.0,0.25,0.246,0.8408,694.5,37.4,2.79,3.082,1.36,0.0,0.0,4.18,0.0
2026-04-29 10:15:00,summer,10.25,0.25,0.322,0.8734,660.6,38.1,2.3,2.916,1.273,0.0,0.0,4.18,0.0
2026-04-29 10:30:00,summer,10.5,0.25,0.307,0.9025,697.2,38.3,2.16,3.056,1.188,0.0,0.0,4.18,0.0
2026-04-29 10:45:00,summer,10.75,0.25,0.341,0.928,687.5,38.9,1.46,2.977,1.094,0.0,0.0,4.18,0.0
2026-04-29 11:00:00,summer,11.0,0.25,0.265,0.9497,774.6,39.9,1.9,3.327,0.979,0.0,0.0,4.18,0.0
2026-04-29 11:15:00,summer,11.25,0.25,0.204,0.9677,847.0,40.5,1.02,3.524,0.874,0.0,0.0,4.18,0.0
2026-04-29 11:30:00,summer,11.5,0.25,0.171,0.9817,890.4,40.2,1.88,3.763,0.778,0.0,0.0,4.18,0.0
2026-04-29 11:45:00,summer,11.75,0.25,0.245,0.9918,830.4,41.4,1.96,3.521,0.709,0.0,0.0,4.18,0.0
2026-04-29 12:00:00,summer,12.0,0.25,0.345,0.9979,739.3,40.6,1.79,3.173,0.634,0.0,0.0,4.18,0.0
2026-04-29 12:15:00,summer,12.25,0.25,0.458,1.0,627.9,40.8,2.4,2.751,0.585,0.0,0.0,4.18,0.0
2026-04-29 12:30:00,summer,12.5,0.25,0.373,0.998,711.3,41.0,1.77,3.056,0.53,0.0,0.0,4.18,0.0
2026-04-29 12:45:00,summer,12.75,0.25,0.401,0.992,679.7,41.7,1.6,2.915,0.494,0.0,0.0,4.18,0.0
2026-04-29 13:00:00,summer,13.0,0.25,0.304,0.982,765.3,41.5,2.43,3.293,0.461,0.0,0.0,4.18,0.0
2026-04-29 13:15:00,summer,13.25,0.25,0.258,0.9681,797.1,42.0,1.91,3.381,0.442,0.0,0.0,4.18,0.0
2026-04-29 13:30:00,summer,13.5,0.25,0.379,0.9502,669.9,41.5,2.11,2.901,0.436,0.0,0.0,4.18,0.0
2026-04-29 13:45:00,summer,13.75,0.25,0.413,0.9286,622.4,42.0,1.76,2.692,0.432,0.0,0.0,4.18,0.0
2026-04-29 14:00:00,summer,14.0,0.25,0.515,0.9032,513.1,42.0,1.55,2.243,0.446,0.0,0.0,4.18,0.0
2026-04-29 14:15:00,summer,14.25,0.25,0.551,0.8742,463.6,41.7,1.15,2.032,0.481,0.0,0.0,4.18,0.0
2026-04-29 14:30:00,summer,14.5,0.25,0.643,0.8417,368.0,41.3,0.2,1.617,0.526,0.0,0.0,4.18,0.0
2026-04-29 14:45:00,summer,14.75,0.25,0.599,0.8059,386.9,41.0,0.77,1.712,0.602,0.0,0.0,4.18,0.0
2026-04-29 15:00:00,summer,15.0,0.25,0.53,0.7668,420.2,41.4,2.42,1.878,0.665,0.0,0.0,4.18,0.0
2026-04-29 15:15:00,summer,15.25,0.25,0.451,0.7247,451.2,41.3,1.83,2.001,0.753,0.0,0.0,4.18,0.0
2026-04-29 15:30:00,summer,15.5,0.25,0.388,0.6798,462.4,41.3,1.92,2.049,0.845,0.0,0.0,4.18,0.0
2026-04-29 15:45:00,summer,15.75,0.25,0.306,0.6322,474.5,41.1,2.29,2.109,0.965,0.0,0.0,4.18,0.0
2026-04-29 16:00:00,summer,16.0,0.25,0.239,0.5821,467.3,41.3,1.54,2.061,1.088,0.0,0.0,4.18,0.0
2026-04-29 16:15:00,summer,16.25,0.25,0.169,0.5298,451.6,40.5,1.78,2.009,1.205,0.0,0.0,4.18,0.0
2026-04-29 16:30:00,summer,16.5,0.25,0.175,0.4755,396.2,40.3,2.3,1.783,1.343,0.0,0.0,4.18,0.0
2026-04-29 16:45:00,summer,16.75,0.25,0.148,0.4194,350.6,40.0,2.19,1.587,1.496,0.0,0.0,4.18,0.0
2026-04-29 17:00:00,summer,17.0,0.25,0.063,0.3618,314.7,39.8,1.67,1.426,1.654,0.228,0.057,4.18,0.238
2026-04-29 17:15:00,summer,17.25,0.25,0.167,0.3028,231.0,39.2,2.18,1.063,1.786,0.723,0.181,4.18,0.756
2026-04-29 17:30:00,summer,17.5,0.25,0.136,0.2428,177.5,38.5,1.7,0.822,1.943,1.121,0.28,4.18,1.171
2026-04-29 17:45:00,summer,17.75,0.25,0.13,0.182,118.9,38.0,2.02,0.556,2.074,1.518,0.379,4.18,1.586
2026-04-29 18:00:00,summer,18.0,0.25,0.132,0.1207,62.3,37.6,1.35,0.294,2.214,1.92,0.48,4.18,2.006
2026-04-29 18:15:00,summer,18.25,0.25,0.143,0.0591,16.6,36.6,2.71,0.079,2.321,2.242,0.56,4.18,2.343
2026-04-29 18:30:00,summer,18.5,0.25,0.143,0.0,0.0,36.1,2.14,0.0,2.436,2.436,0.609,4.18,2.546
2026-04-29 18:45:00,summer,18.75,0.25,0.143,0.0,0.0,35.9,2.06,0.0,2.509,2.509,0.627,4.18,2.622
2026-04-29 19:00:00,summer,19.0,0.25,0.143,0.0,0.0,35.8,2.55,0.0,2.604,2.604,0.651,4.18,2.721
2026-04-29 19:15:00,summer,19.25,0.25,0.143,0.0,0.0,35.3,1.58,0.0,2.637,2.637,0.659,4.18,2.756
2026-04-29 19:30:00,summer,19.5,0.25,0.143,0.0,0.0,34.9,1.79,0.0,2.671,2.671,0.668,4.18,2.791
2026-04-29 19:45:00,summer,19.75,0.25,0.143,0.0,0.0,34.3,1.35,0.0,2.69,2.69,0.672,4.18,2.811
2026-04-29 20:00:00,summer,20.0,0.25,0.143,0.0,0.0,33.8,3.25,0.0,2.661,2.661,0.665,4.18,2.781
2026-04-29 20:15:00,summer,20.25,0.25,0.143,0.0,0.0,33.3,1.71,0.0,2.608,2.608,0.652,4.18,2.725
2026-04-29 20:30:00,summer,20.5,0.25,0.143,0.0,0.0,33.1,2.68,0.0,2.542,2.542,0.635,4.18,2.656
2026-04-29 20:45:00,summer,20.75,0.25,0.143,0.0,0.0,32.7,1.64,0.0,2.468,2.468,0.617,4.18,2.579
2026-04-29 21:00:00,summer,21.0,0.25,0.143,0.0,0.0,32.5,1.88,0.0,2.367,2.367,0.592,4.18,2.474
2026-04-29 21:15:00,summer,21.25,0.25,0.143,0.0,0.0,31.1,2.16,0.0,2.266,2.266,0.567,4.18,2.368
2026-04-29 21:30:00,summer,21.5,0.25,0.143,0.0,0.0,31.1,2.06,0.0,2.144,2.144,0.536,4.18,2.24
2026-04-29 21:45:00,summer,21.75,0.25,0.143,0.0,0.0,30.6,2.53,0.0,1.997,1.997,0.499,4.18,2.087
2026-04-29 22:00:00,summer,22.0,0.25,0.143,0.0,0.0,30.1,1.89,0.0,1.855,1.855,0.464,2.6,1.206
2026-04-29 22:15:00,summer,22.25,0.25,0.143,0.0,0.0,29.8,2.33,0.0,1.721,1.721,0.43,2.6,1.119
2026-04-29 22:30:00,summer,22.5,0.25,0.143,0.0,0.0,30.3,0.85,0.0,1.567,1.567,0.392,2.6,1.019
2026-04-29 22:45:00,summer,22.75,0.25,0.143,0.0,0.0,29.2,1.64,0.0,1.42,1.42,0.355,2.6,0.923
2026-04-29 23:00:00,summer,23.0,0.25,0.143,0.0,0.0,29.0,2.33,0.0,1.291,1.291,0.323,2.6,0.839
2026-04-29 23:15:00,summer,23.25,0.25,0.143,0.0,0.0,28.5,1.31,0.0,1.17,1.17,0.292,2.6,0.76
2026-04-29 23:30:00,summer,23.5,0.25,0.143,0.0,0.0,28.1,2.11,0.0,1.04,1.04,0.26,2.6,0.676
2026-04-29 23:45:00,summer,23.75,0.25,0.143,0.0,0.0,27.6,2.37,0.0,0.947,0.947,0.237,2.6,0.616
2026-04-30 00:00:00,summer,0.0,0.25,0.143,0.0,0.0,27.5,2.39,0.0,0.753,0.753,0.188,2.6,0.489
2026-04-30 00:15:00,summer,0.25,0.25,0.143,0.0,0.0,26.9,1.55,0.0,0.629,0.629,0.157,2.6,0.409
2026-04-30 00:30:00,summer,0.5,0.25,0.143,0.0,0.0,27.0,1.36,0.0,0.514,0.514,0.129,2.6,0.334
2026-04-30 00:45:00,summer,0.75,0.25,0.143,0.0,0.0,26.6,2.41,0.0,0.423,0.423,0.106,2.6,0.275
2026-04-30 01:00:00,summer,1.0,0.25,0.143,0.0,0.0,26.6,1.11,0.0,0.364,0.364,0.091,2.6,0.237
2026-04-30 01:15:00,summer,1.25,0.25,0.143,0.0,0.0,25.8,2.31,0.0,0.313,0.313,0.078,2.6,0.203
2026-04-30 01:30:00,summer,1.5,0.25,0.143,0.0,0.0,26.3,2.76,0.0,0.292,0.292,0.073,2.6,0.19
2026-04-30 01:45:00,summer,1.75,0.25,0.143,0.0,0.0,25.9,1.85,0.0,0.263,0.263,0.066,2.6,0.171
2026-04-30 02:00:00,summer,2.0,0.25,0.143,0.0,0.0,26.7,1.95,0.0,0.234,0.234,0.059,2.6,0.152
2026-04-30 02:15:00,summer,2.25,0.25,0.143,0.0,0.0,25.7,2.55,0.0,0.213,0.213,0.053,2.6,0.138
2026-04-30 02:30:00,summer,2.5,0.25,0.143,0.0,0.0,26.3,1.32,0.0,0.203,0.203,0.051,2.6,0.132
2026-04-30 02:45:00,summer,2.75,0.25,0.143,0.0,0.0,26.1,1.41,0.0,0.231,0.231,0.058,2.6,0.15
2026-04-30 03:00:00,summer,3.0,0.25,0.143,0.0,0.0,25.9,1.25,0.0,0.251,0.251,0.063,2.6,0.163
2026-04-30 03:15:00,summer,3.25,0.25,0.143,0.0,0.0,26.4,1.56,0.0,0.245,0.245,0.061,2.6,0.159
2026-04-30 03:30:00,summer,3.5,0.25,0.143,0.0,0.0,26.1,2.49,0.0,0.251,0.251,0.063,2.6,0.163
2026-04-30 03:45:00,summer,3.75,0.25,0.143,0.0,0.0,26.2,1.79,0.0,0.261,0.261,0.065,2.6,0.17
2026-04-30 04:00:00,summer,4.0,0.25,0.143,0.0,0.0,26.8,1.06,0.0,0.285,0.285,0.071,2.6,0.185
2026-04-30 04:15:00,summer,4.25,0.25,0.143,0.0,0.0,26.5,2.84,0.0,0.32,0.32,0.08,2.6,0.208
2026-04-30 04:30:00,summer,4.5,0.25,0.143,0.0,0.0,27.4,1.62,0.0,0.353,0.353,0.088,2.6,0.229
2026-04-30 04:45:00,summer,4.75,0.25,0.143,0.0,0.0,27.0,0.46,0.0,0.419,0.419,0.105,2.6,0.272
2026-04-30 05:00:00,summer,5.0,0.25,0.143,0.0,0.0,27.9,1.57,0.0,0.496,0.496,0.124,2.6,0.322
2026-04-30 05:15:00,summer,5.25,0.25,0.143,0.0,0.0,27.8,2.34,0.0,0.558,0.558,0.14,2.6,0.363
2026-04-30 05:30:00,summer,5.5,0.25,0.143,0.0,0.0,28.0,1.85,0.0,0.632,0.632,0.158,2.6,0.411
2026-04-30 05:45:00,summer,5.75,0.25,0.143,0.0,0.0,28.6,2.15,0.0,0.717,0.717,0.179,2.6,0.466
2026-04-30 06:00:00,summer,6.0,0.25,0.143,0.0,0.0,28.9,1.5,0.0,0.822,0.822,0.205,2.6,0.534
2026-04-30 06:15:00,summer,6.25,0.25,0.164,0.0594,16.6,29.0,2.0,0.082,0.924,0.842,0.211,2.6,0.547
2026-04-30 06:30:00,summer,6.5,0.25,0.244,0.1209,57.8,29.9,1.61,0.282,0.995,0.713,0.178,2.6,0.463
2026-04-30 06:45:00,summer,6.75,0.25,0.203,0.1822,112.5,30.3,1.48,0.543,1.106,0.563,0.141,2.6,0.366
2026-04-30 07:00:00,summer,7.0,0.25,0.284,0.2429,155.5,30.7,1.67,0.747,1.199,0.452,0.113,2.6,0.294
2026-04-30 07:15:00,summer,7.25,0.25,0.311,0.3028,200.4,31.1,2.25,0.958,1.332,0.374,0.094,2.6,0.243
2026-04-30 07:30:00,summer,7.5,0.25,0.306,0.3617,250.2,31.6,0.95,1.178,1.424,0.246,0.061,2.6,0.16
2026-04-30 07:45:00,summer,7.75,0.25,0.345,0.4193,284.6,32.8,2.33,1.339,1.52,0.181,0.045,2.6,0.118
2026-04-30 08:00:00,summer,8.0,0.25,0.445,0.4753,286.9,32.9,1.22,1.34,1.566,0.226,0.056,2.6,0.147
2026-04-30 08:15:00,summer,8.25,0.25,0.488,0.5296,302.5,33.2,1.13,1.407,1.616,0.209,0.052,2.6,0.136
2026-04-30 08:30:00,summer,8.5,0.25,0.404,0.5819,381.4,34.4,1.09,1.746,1.637,0.0,0.0,2.6,0.0
2026-04-30 08:45:00,summer,8.75,0.25,0.415,0.6319,410.6,34.7,1.42,1.876,1.641,0.0,0.0,2.6,0.0
2026-04-30 09:00:00,summer,9.0,0.25,0.388,0.6795,461.6,35.7,1.77,2.095,1.626,0.0,0.0,4.18,0.0
2026-04-30 09:15:00,summer,9.25,0.25,0.4,0.7244,486.9,35.8,1.61,2.198,1.581,0.0,0.0,4.18,0.0
2026-04-30 09:30:00,summer,9.5,0.25,0.421,0.7664,501.3,36.6,2.01,2.261,1.53,0.0,0.0,4.18,0.0
2026-04-30 09:45:00,summer,9.75,0.25,0.317,0.8055,609.3,36.9,1.57,2.694,1.473,0.0,0.0,4.18,0.0
2026-04-30 10:00:00,summer,10.0,0.25,0.399,0.8413,572.4,37.1,1.87,2.55,1.377,0.0,0.0,4.18,0.0
2026-04-30 10:15:00,summer,10.25,0.25,0.305,0.8738,675.4,38.4,2.98,2.995,1.264,0.0,0.0,4.18,0.0
2026-04-30 10:30:00,summer,10.5,0.25,0.28,0.9029,720.5,39.0,1.79,3.122,1.181,0.0,0.0,4.18,0.0
2026-04-30 10:45:00,summer,10.75,0.25,0.306,0.9283,718.9,39.0,2.33,3.141,1.088,0.0,0.0,4.18,0.0
2026-04-30 11:00:00,summer,11.0,0.25,0.248,0.95,790.4,39.9,1.31,3.349,0.989,0.0,0.0,4.18,0.0
2026-04-30 11:15:00,summer,11.25,0.25,0.271,0.9678,785.0,40.2,1.98,3.367,0.892,0.0,0.0,4.18,0.0
2026-04-30 11:30:00,summer,11.5,0.25,0.297,0.9818,771.7,40.1,2.37,3.337,0.8,0.0,0.0,4.18,0.0
2026-04-30 11:45:00,summer,11.75,0.25,0.371,0.9918,709.0,40.5,1.43,3.036,0.719,0.0,0.0,4.18,0.0
2026-04-30 12:00:00,summer,12.0,0.25,0.411,0.9979,673.3,40.8,1.35,2.889,0.647,0.0,0.0,4.18,0.0
2026-04-30 12:15:00,summer,12.25,0.25,0.431,0.9999,654.7,40.7,2.1,2.85,0.57,0.0,0.0,4.18,0.0
2026-04-30 12:30:00,summer,12.5,0.25,0.564,0.9979,519.9,40.8,1.92,2.294,0.487,0.0,0.0,4.18,0.0
2026-04-30 12:45:00,summer,12.75,0.25,0.495,0.9919,585.8,41.3,0.97,2.521,0.455,0.0,0.0,4.18,0.0
2026-04-30 13:00:00,summer,13.0,0.25,0.345,0.9819,726.0,41.8,2.39,3.131,0.431,0.0,0.0,4.18,0.0
2026-04-30 13:15:00,summer,13.25,0.25,0.359,0.9679,702.5,42.0,1.52,2.995,0.422,0.0,0.0,4.18,0.0
2026-04-30 13:30:00,summer,13.5,0.25,0.273,0.9501,768.0,42.6,1.65,3.245,0.411,0.0,0.0,4.18,0.0
2026-04-30 13:45:00,summer,13.75,0.25,0.425,0.9284,611.4,42.0,2.21,2.663,0.434,0.0,0.0,4.18,0.0
2026-04-30 14:00:00,summer,14.0,0.25,0.473,0.903,551.1,41.6,2.49,2.428,0.452,0.0,0.0,4.18,0.0
2026-04-30 14:15:00,summer,14.25,0.25,0.488,0.874,519.3,41.4,1.93,2.285,0.497,0.0,0.0,4.18,0.0
2026-04-30 14:30:00,summer,14.5,0.25,0.461,0.8415,521.3,41.6,1.64,2.283,0.541,0.0,0.0,4.18,0.0
2026-04-30 14:45:00,summer,14.75,0.25,0.475,0.8057,486.3,41.4,1.82,2.146,0.607,0.0,0.0,4.18,0.0
2026-04-30 15:00:00,summer,15.0,0.25,0.572,0.7667,388.2,41.2,1.79,1.734,0.686,0.0,0.0,4.18,0.0
2026-04-30 15:15:00,summer,15.25,0.25,0.503,0.7246,414.9,41.3,1.41,1.84,0.765,0.0,0.0,4.18,0.0
2026-04-30 15:30:00,summer,15.5,0.25,0.424,0.6797,438.5,41.1,2.42,1.959,0.864,0.0,0.0,4.18,0.0
2026-04-30 15:45:00,summer,15.75,0.25,0.353,0.6322,447.2,41.0,2.47,1.998,0.954,0.0,0.0,4.18,0.0
2026-04-30 16:00:00,summer,16.0,0.25,0.242,0.5822,465.8,40.8,1.71,2.064,1.059,0.0,0.0,4.18,0.0
2026-04-30 16:15:00,summer,16.25,0.25,0.234,0.5299,422.7,40.2,2.59,1.902,1.199,0.0,0.0,4.18,0.0
2026-04-30 16:30:00,summer,16.5,0.25,0.287,0.4756,352.7,40.0,1.45,1.587,1.341,0.0,0.0,4.18,0.0
2026-04-30 16:45:00,summer,16.75,0.25,0.269,0.4196,310.9,39.9,1.57,1.408,1.471,0.063,0.016,4.18,0.066
2026-04-30 17:00:00,summer,17.0,0.25,0.339,0.362,241.1,39.3,1.42,1.103,1.606,0.503,0.126,4.18,0.526
2026-04-30 17:15:00,summer,17.25,0.25,0.27,0.3031,209.5,38.8,1.46,0.965,1.763,0.798,0.199,4.18,0.834
2026-04-30 17:30:00,summer,17.5,0.25,0.152,0.2432,175.7,38.1,1.9,0.816,1.908,1.092,0.273,4.18,1.141
2026-04-30 17:45:00,summer,17.75,0.25,0.18,0.1825,114.9,37.8,2.32,0.539,2.044,1.505,0.376,4.18,1.573
2026-04-30 18:00:00,summer,18.0,0.25,0.148,0.1213,62.2,37.1,1.67,0.294,2.195,1.901,0.475,4.18,1.987
2026-04-30 18:15:00,summer,18.25,0.25,0.198,0.0598,16.5,36.8,1.28,0.078,2.318,2.24,0.56,4.18,2.341
2026-04-30 18:30:00,summer,18.5,0.25,0.198,0.0,0.0,36.3,2.02,0.0,2.434,2.434,0.609,4.18,2.544
2026-04-30 18:45:00,summer,18.75,0.25,0.198,0.0,0.0,35.9,1.91,0.0,2.499,2.499,0.625,4.18,2.611
2026-04-30 19:00:00,summer,19.0,0.25,0.198,0.0,0.0,35.8,1.87,0.0,2.571,2.571,0.643,4.18,2.687
2026-04-30 19:15:00,summer,19.25,0.25,0.198,0.0,0.0,34.8,2.76,0.0,2.64,2.64,0.66,4.18,2.759
2026-04-30 19:30:00,summer,19.5,0.25,0.198,0.0,0.0,34.8,2.1,0.0,2.669,2.669,0.667,4.18,2.789
2026-04-30 19:45:00,summer,19.75,0.25,0.198,0.0,0.0,34.8,2.26,0.0,2.659,2.659,0.665,4.18,2.779
2026-04-30 20:00:00,summer,20.0,0.25,0.198,0.0,0.0,33.6,1.82,0.0,2.64,2.64,0.66,4.18,2.759
2026-04-30 20:15:00,summer,20.25,0.25,0.198,0.0,0.0,33.4,1.82,0.0,2.598,2.598,0.649,4.18,2.715
2026-04-30 20:30:00,summer,20.5,0.25,0.198,0.0,0.0,33.1,1.6,0.0,2.539,2.539,0.635,4.18,2.653
2026-04-30 20:45:00,summer,20.75,0.25,0.198,0.0,0.0,32.9,2.24,0.0,2.464,2.464,0.616,4.18,2.575
2026-04-30 21:00:00,summer,21.0,0.25,0.198,0.0,0.0,32.4,1.73,0.0,2.376,2.376,0.594,4.18,2.483
2026-04-30 21:15:00,summer,21.25,0.25,0.198,0.0,0.0,31.6,2.03,0.0,2.243,2.243,0.561,4.18,2.344
2026-04-30 21:30:00,summer,21.5,0.25,0.198,0.0,0.0,30.8,2.08,0.0,2.14,2.14,0.535,4.18,2.236
2026-04-30 21:45:00,summer,21.75,0.25,0.198,0.0,0.0,30.4,2.23,0.0,1.978,1.978,0.494,4.18,2.067
2026-04-30 22:00:00,summer,22.0,0.25,0.198,0.0,0.0,30.4,1.34,0.0,1.831,1.831,0.458,2.6,1.19
2026-04-30 22:15:00,summer,22.25,0.25,0.198,0.0,0.0,30.2,1.25,0.0,1.681,1.681,0.42,2.6,1.093
2026-04-30 22:30:00,summer,22.5,0.25,0.198,0.0,0.0,29.5,2.73,0.0,1.541,1.541,0.385,2.6,1.002
2026-04-30 22:45:00,summer,22.75,0.25,0.198,0.0,0.0,28.9,2.0,0.0,1.373,1.373,0.343,2.6,0.892
2026-04-30 23:00:00,summer,23.0,0.25,0.198,0.0,0.0,29.0,2.18,0.0,1.235,1.235,0.309,2.6,0.803
2026-04-30 23:15:00,summer,23.25,0.25,0.198,0.0,0.0,28.4,1.79,0.0,1.127,1.127,0.282,2.6,0.733
2026-04-30 23:30:00,summer,23.5,0.25,0.198,0.0,0.0,27.9,1.35,0.0,1.03,1.03,0.258,2.6,0.67
2026-04-30 23:45:00,summer,23.75,0.25,0.198,0.0,0.0,27.5,2.49,0.0,0.908,0.908,0.227,2.6,0.59
2026-05-01 00:00:00,summer,0.0,0.25,0.198,0.0,0.0,27.7,2.65,0.0,0.726,0.726,0.181,2.6,0.472
2026-05-01 00:15:00,summer,0.25,0.25,0.198,0.0,0.0,27.1,1.6,0.0,0.6,0.6,0.15,2.6,0.39
2026-05-01 00:30:00,summer,0.5,0.25,0.198,0.0,0.0,27.3,1.93,0.0,0.487,0.487,0.122,2.6,0.317
2026-05-01 00:45:00,summer,0.75,0.25,0.198,0.0,0.0,26.7,2.18,0.0,0.403,0.403,0.101,2.6,0.262
2026-05-01 01:00:00,summer,1.0,0.25,0.198,0.0,0.0,26.4,2.04,0.0,0.34,0.34,0.085,2.6,0.221
2026-05-01 01:15:00,summer,1.25,0.25,0.198,0.0,0.0,26.3,1.7,0.0,0.3,0.3,0.075,2.6,0.195
2026-05-01 01:30:00,summer,1.5,0.25,0.198,0.0,0.0,26.2,1.84,0.0,0.275,0.275,0.069,2.6,0.179
2026-05-01 01:45:00,summer,1.75,0.25,0.198,0.0,0.0,26.1,0.83,0.0,0.243,0.243,0.061,2.6,0.158
2026-05-01 02:00:00,summer,2.0,0.25,0.198,0.0,0.0,25.9,1.34,0.0,0.22,0.22,0.055,2.6,0.143
2026-05-01 02:15:00,summer,2.25,0.25,0.198,0.0,0.0,26.0,0.83,0.0,0.211,0.211,0.053,2.6,0.137
